0.4,Max14:9.0,Sherman12:9.0,Chris20:8.9,Danny19:9.0,Jeffrey1:9.1,Marcus17:8.9,Ryan18:9.0,Frank8:8.9,Joeseph9:9.1,Jose15:8.9,Martin16:9.1,Khoman 6:9.1,Alex2:9.0,Tom11:9.0,Michael7:8.9,Vivien3:9.1,John4:8.9
0.0,Max14:9.0,Sherman12:9.0,Chris20:8.8,Danny19:9.0,Jeffrey1:9.2,Marcus17:8.8,Ryan18:9.0,Frank8:8.8,Joeseph9:9.2,Jose15:8.8,Martin16:9.2,Khoman 6:9.2,Alex2:9.0,Tom11:9.0,Michael7:8.8,Vivien3:9.2,John4:8.8
1.7,Max14:8.9,Sherman12:8.9,Chris20:8.8,Danny19:9.5,Jeffrey1:9.1,Marcus17:8.9,Ryan18:9.1,Frank8:9.3,Joeseph9:9.1,Jose15:9.2,Martin16:8.9,Khoman 6:9.1,Alex2:8.5,Jonathan5:8.4,Tom11:8.7,Michael7:9.0,Vivien3:9.1,Jessica10:9.4,John4:9.0
1.1,Max14:8.8,Sherman12:8.8,Chris20:8.6,Danny19:9.9,Jeffrey1:9.2,Marcus17:8.8,Ryan18:9.2,Frank8:9.5,Joeseph9:9.2,Jose15:9.4,Martin16:8.9,Khoman 6:9.2,Alex2:8.1,Jonathan5:7.9,Tom11:8.4,Michael7:9.0,Vivien3:9.2,Jessica10:9.7,John4:9.0
1.1,Max14:8.8,Sherman12:8.7,Chris20:8.5,Danny19:10.2,Jeffrey1:9.3,Marcus17:8.8,Ryan18:9.2,Frank8:9.6,Joeseph9:9.2,Jose15:9.5,Martin16:8.9,Khoman 6:9.3,Alex2:7.8,Jonathan5:7.6,Tom11:8.2,Michael7:9.0,Vivien3:9.2,Jessica10:9.9,John4:9.0
0.9,Max14:8.8,Sherman12:8.6,Chris20:8.4,Danny19:10.5,Jeffrey1:9.4,Marcus17:8.8,Ryan18:9.2,Frank8:9.7,Joeseph9:9.2,Jose15:9.6,Martin16:8.9,Khoman 6:9.4,Alex2:7.5,Jonathan5:7.3,Tom11:8.0,Michael7:9.0,Vivien3:9.2,Jessica10:10.1,John4:9.0
0.7,Max14:8.8,Sherman12:8.6,Chris20:8.3,Danny19:10.7,Jeffrey1:9.5,Marcus17:8.8,Ryan18:9.2,Frank8:9.8,Joeseph9:9.2,Jose15:9.7,Martin16:8.9,Khoman 6:9.5,Alex2:7.3,Jonathan5:7.1,Tom11:7.9,Michael7:9.0,Vivien3:9.2,Jessica10:10.2,John4:9.0
0.7,Max14:8.8,Sherman12:8.6,Chris20:8.2,Danny19:10.8,Jeffrey1:9.5,Marcus17:8.8,Ryan18:9.2,Frank8:9.8,Joeseph9:9.3,Jose15:9.8,Martin16:8.9,Khoman 6:9.6,Alex2:7.2,Jonathan5:7.0,Tom11:7.8,Michael7:8.9,Vivien3:9.2,Jessica10:10.3,John4:9.0
0.7,Max14:8.8,Sherman12:8.6,Chris20:8.1,Danny19:10.9,Jeffrey1:9.6,Marcus17:8.8,Ryan18:9.2,Frank8:9.8,Joeseph9:9.3,Jose15:9.8,Martin16:8.9,Khoman 6:9.7,Alex2:7.1,Jonathan5:6.9,Tom11:7.8,Michael7:8.9,Vivien3:9.2,Jessica10:10.4,John4:9.0
0.5,Max14:8.8,Sherman12:8.6,Chris20:8.0,Danny19:11.0,Jeffrey1:9.6,Marcus17:8.8,Ryan18:9.2,Frank8:9.8,Joeseph9:9.4,Jose15:9.8,Martin16:8.9,Khoman 6:9.8,Alex2:7.0,Jonathan5:6.8,Tom11:7.7,Michael7:8.8,Vivien3:9.2,Jessica10:10.5,John4:9.0
0.3,Max14:8.8,Sherman12:8.6,Chris20:7.9,Danny19:11.0,Jeffrey1:9.6,Marcus17:8.8,Ryan18:9.2,Frank8:9.8,Joeseph9:9.5,Jose15:9.8,Martin16:8.9,Khoman 6:9.9,Alex2:7.0,Jonathan5:6.8,Tom11:7.7,Michael7:8.7,Vivien3:9.2,Jessica10:10.5,John4:9.0
0.3,Max14:8.8,Sherman12:8.6,Chris20:7.9,Danny19:11.1,Jeffrey1:9.6,Marcus17:8.8,Ryan18:9.2,Frank8:9.8,Joeseph9:9.5,Jose15:9.8,Martin16:8.9,Khoman 6:9.9,Alex2:6.9,Jonathan5:6.8,Tom11:7.7,Michael7:8.7,Vivien3:9.2,Jessica10:10.5,John4:9.0
0.3,Max14:8.8,Sherman12:8.6,Chris20:7.9,Danny19:11.1,Jeffrey1:9.6,Marcus17:8.8,Ryan18:9.2,Frank8:9.8,Joeseph9:9.5,Jose15:9.8,Martin16:8.9,Khoman 6:9.9,Alex2:6.9,Jonathan5:6.8,Tom11:7.7,Michael7:8.7,Vivien3:9.2,Jessica10:10.5,John4:9.0
1.707142857142857,Max14:9.0,Sherman12:8.8,Chris20:9.0,Danny19:9.2,Jeffrey1:9.4,Marcus17:8.8,Karen13:9.2,Ryan18:8.8,Frank8:9.2,Joeseph9:9.0,Jose15:9.4,Martin16:9.0,Khoman 6:8.8,Alex2:8.6,Jonathan5:9.0,Tom11:8.6,Michael7:9.0,Vivien3:9.2,Jessica10:9.0,John4:8.8
1.6214285714285714,Max14:9.0,Sherman12:8.7,Chris20:9.0,Danny19:9.3,Jeffrey1:9.6,Marcus17:8.7,Karen13:9.3,Ryan18:8.7,Frank8:9.2,Joeseph9:9.0,Jose15:9.5,Martin16:9.0,Khoman 6:8.7,Alex2:8.4,Jonathan5:9.0,Tom11:8.5,Michael7:9.0,Vivien3:9.3,Jessica10:9.0,John4:8.7
1.5071428571428571,Max14:9.0,Sherman12:8.6,Chris20:8.9,Danny19:9.4,Jeffrey1:9.7,Marcus17:8.6,Karen13:9.4,Ryan18:8.7,Frank8:9.3,Joeseph9:9.0,Jose15:9.6,Martin16:9.0,Khoman 6:8.7,Alex2:8.3,Jonathan5:9.0,Tom11:8.4,Michael7:9.0,Vivien3:9.4,Jessica10:9.0,John4:8.6
1.4214285714285715,Max14:9.0,Sherman12:8.5,Chris20:8.8,Danny19:9.5,Jeffrey1:9.8,Marcus17:8.6,Karen13:9.4,Ryan18:8.7,Frank8:9.3,Joeseph9:9.0,Jose15:9.7,Martin16:9.0,Khoman 6:8.6,Alex2:8.2,Jonathan5:9.0,Tom11:8.3,Michael7:9.0,Vivien3:9.5,Jessica10:9.0,John4:8.6
1.3785714285714286,Max14:9.0,Sherman12:8.5,Chris20:8.7,Danny19:9.6,Jeffrey1:9.9,Marcus17:8.6,Karen13:9.4,Ryan18:8.7,Frank8:9.3,Joeseph9:9.0,Jose15:9.8,Martin16:9.0,Khoman 6:8.6,Alex2:8.1,Jonathan5:9.0,Tom11:8.2,Michael7:9.0,Vivien3:9.6,Jessica10:9.0,John4:8.6
1.3071428571428572,Max14:9.0,Sherman12:8.5,Chris20:8.7,Danny19:9.7,Jeffrey1:10.0,Marcus17:8.6,Karen13:9.4,Ryan18:8.7,Frank8:9.4,Joeseph9:9.0,Jose15:9.9,Martin16:9.0,Khoman 6:8.5,Alex2:8.0,Jonathan5:9.0,Tom11:8.1,Michael7:9.0,Vivien3:9.7,Jessica10:9.0,John4:8.6
1.292857142857143,Max14:9.0,Sherman12:8.5,Chris20:8.7,Danny19:9.8,Jeffrey1:10.1,Marcus17:8.6,Karen13:9.4,Ryan18:8.7,Frank8:9.4,Joeseph9:9.0,Jose15:10.0,Martin16:9.0,Khoman 6:8.5,Alex2:7.9,Jonathan5:9.0,Tom11:8.0,Michael7:9.0,Vivien3:9.8,Jessica10:9.0,John4:8.6
1.2642857142857142,Max14:9.0,Sherman12:8.5,Chris20:8.7,Danny19:9.9,Jeffrey1:10.2,Marcus17:8.6,Karen13:9.4,Ryan18:8.7,Frank8:9.4,Joeseph9:9.0,Jose15:10.1,Martin16:9.0,Khoman 6:8.5,Alex2:7.8,Jonathan5:9.0,Tom11:7.9,Michael7:9.0,Vivien3:9.9,Jessica10:9.0,John4:8.6
1.2357142857142858,Max14:9.0,Sherman12:8.5,Chris20:8.7,Danny19:10.0,Jeffrey1:10.3,Marcus17:8.6,Karen13:9.4,Ryan18:8.7,Frank8:9.4,Joeseph9:9.0,Jose15:10.2,Martin16:9.0,Khoman 6:8.5,Alex2:7.7,Jonathan5:9.0,Tom11:7.8,Michael7:9.0,Vivien3:10.0,Jessica10:9.0,John4:8.6
1.15,Max14:9.0,Sherman12:8.5,Chris20:8.7,Danny19:10.1,Jeffrey1:10.4,Marcus17:8.6,Karen13:9.4,Ryan18:8.7,Frank8:9.4,Joeseph9:9.0,Jose15:10.3,Martin16:9.0,Khoman 6:8.5,Alex2:7.6,Jonathan5:9.0,Tom11:7.7,Michael7:9.0,Vivien3:10.1,Jessica10:9.0,John4:8.6
1.1357142857142857,Max14:9.0,Sherman12:8.5,Chris20:8.7,Danny19:10.2,Jeffrey1:10.5,Marcus17:8.6,Karen13:9.4,Ryan18:8.7,Frank8:9.4,Joeseph9:9.0,Jose15:10.4,Martin16:9.0,Khoman 6:8.5,Alex2:7.5,Jonathan5:9.0,Tom11:7.6,Michael7:9.0,Vivien3:10.1,Jessica10:9.0,John4:8.6
1.1214285714285714,Max14:9.0,Sherman12:8.5,Chris20:8.7,Danny19:10.3,Jeffrey1:10.6,Marcus17:8.6,Karen13:9.4,Ryan18:8.7,Frank8:9.4,Joeseph9:9.0,Jose15:10.5,Martin16:9.0,Khoman 6:8.5,Alex2:7.4,Jonathan5:9.0,Tom11:7.5,Michael7:9.0,Vivien3:10.1,Jessica10:9.0,John4:8.6
1.0928571428571427,Max14:9.0,Sherman12:8.5,Chris20:8.6,Danny19:10.4,Jeffrey1:10.7,Marcus17:8.6,Karen13:9.4,Ryan18:8.7,Frank8:9.5,Joeseph9:9.0,Jose15:10.6,Martin16:9.0,Khoman 6:8.5,Alex2:7.3,Jonathan5:9.0,Tom11:7.4,Michael7:9.0,Vivien3:10.1,Jessica10:9.0,John4:8.6
1.05,Max14:9.0,Sherman12:8.5,Chris20:8.5,Danny19:10.5,Jeffrey1:10.8,Marcus17:8.6,Karen13:9.4,Ryan18:8.7,Frank8:9.5,Joeseph9:9.0,Jose15:10.7,Martin16:9.0,Khoman 6:8.5,Alex2:7.2,Jonathan5:9.0,Tom11:7.3,Michael7:9.0,Vivien3:10.2,Jessica10:9.0,John4:8.6
1.0357142857142858,Max14:9.0,Sherman12:8.5,Chris20:8.5,Danny19:10.6,Jeffrey1:10.8,Marcus17:8.6,Karen13:9.4,Ryan18:8.7,Frank8:9.5,Joeseph9:9.0,Jose15:10.7,Martin16:9.0,Khoman 6:8.5,Alex2:7.1,Jonathan5:9.0,Tom11:7.2,Michael7:9.0,Vivien3:10.2,Jessica10:9.0,John4:8.6
1.0357142857142858,Max14:9.0,Sherman12:8.5,Chris20:8.4,Danny19:10.7,Jeffrey1:10.8,Marcus17:8.6,Karen13:9.4,Ryan18:8.7,Frank8:9.5,Joeseph9:9.0,Jose15:10.7,Martin16:9.0,Khoman 6:8.5,Alex2:7.1,Jonathan5:9.0,Tom11:7.2,Michael7:9.0,Vivien3:10.2,Jessica10:9.0,John4:8.6
1.05,Max14:9.0,Sherman12:8.5,Chris20:8.3,Danny19:10.8,Jeffrey1:10.8,Marcus17:8.6,Karen13:9.4,Ryan18:8.7,Frank8:9.5,Joeseph9:9.0,Jose15:10.7,Martin16:9.0,Khoman 6:8.5,Alex2:7.1,Jonathan5:9.0,Tom11:7.2,Michael7:9.0,Vivien3:10.2,Jessica10:9.0,John4:8.6
1.05,Max14:9.0,Sherman12:8.5,Chris20:8.2,Danny19:10.9,Jeffrey1:10.8,Marcus17:8.6,Karen13:9.4,Ryan18:8.7,Frank8:9.5,Joeseph9:9.0,Jose15:10.7,Martin16:9.0,Khoman 6:8.5,Alex2:7.0,Jonathan5:9.0,Tom11:7.2,Michael7:9.0,Vivien3:10.2,Jessica10:9.0,John4:8.6
1.0357142857142858,Max14:9.0,Sherman12:8.5,Chris20:8.2,Danny19:10.9,Jeffrey1:10.9,Marcus17:8.5,Karen13:9.5,Ryan18:8.7,Frank8:9.5,Joeseph9:9.0,Jose15:10.7,Martin16:9.0,Khoman 6:8.5,Alex2:7.0,Jonathan5:9.0,Tom11:7.2,Michael7:9.0,Vivien3:10.2,Jessica10:9.0,John4:8.6
1.0214285714285714,Max14:9.0,Sherman12:8.5,Chris20:8.2,Danny19:11.0,Jeffrey1:10.9,Marcus17:8.5,Karen13:9.5,Ryan18:8.7,Frank8:9.5,Joeseph9:9.0,Jose15:10.7,Martin16:9.0,Khoman 6:8.5,Alex2:7.0,Jonathan5:9.0,Tom11:7.2,Michael7:9.0,Vivien3:10.2,Jessica10:9.0,John4:8.6
0.9928571428571429,Max14:9.0,Sherman12:8.5,Chris20:8.2,Danny19:11.1,Jeffrey1:10.9,Marcus17:8.5,Karen13:9.5,Ryan18:8.7,Frank8:9.5,Joeseph9:9.0,Jose15:10.7,Martin16:9.0,Khoman 6:8.5,Alex2:7.0,Jonathan5:9.0,Tom11:7.2,Michael7:9.0,Vivien3:10.2,Jessica10:9.0,John4:8.6
0.9928571428571429,Max14:9.0,Sherman12:8.5,Chris20:8.2,Danny19:11.1,Jeffrey1:10.9,Marcus17:8.5,Karen13:9.5,Ryan18:8.7,Frank8:9.5,Joeseph9:9.0,Jose15:10.7,Martin16:9.0,Khoman 6:8.5,Alex2:7.0,Jonathan5:9.0,Tom11:7.2,Michael7:9.0,Vivien3:10.2,Jessica10:9.0,John4:8.6
1.84,Max14:9.0,Sherman12:8.9,Chris20:9.0,Danny19:9.1,Jeffrey1:9.2,Marcus17:8.9,Karen13:9.1,Ryan18:9.0,Frank8:9.1,Joeseph9:9.0,Jose15:9.1,Martin16:9.0,Khoman 6:9.0,Alex2:8.8,Jonathan5:9.0,Tom11:8.8,Michael7:9.0,Vivien3:9.1,Jessica10:9.0,John4:8.9
1.8,Max14:9.0,Sherman12:8.8,Chris20:9.0,Danny19:9.2,Jeffrey1:9.4,Marcus17:8.8,Karen13:9.2,Ryan18:9.0,Frank8:9.2,Joeseph9:9.0,Jose15:9.2,Martin16:9.0,Khoman 6:9.0,Alex2:8.6,Jonathan5:9.0,Tom11:8.6,Michael7:9.0,Vivien3:9.2,Jessica10:9.0,John4:8.8
1.6666666666666667,Max14:9.0,Sherman12:8.7,Chris20:9.0,Danny19:9.3,Jeffrey1:9.6,Marcus17:8.7,Karen13:9.3,Ryan18:9.0,Frank8:9.3,Joeseph9:9.0,Jose15:9.3,Martin16:9.0,Khoman 6:9.0,Alex2:8.4,Jonathan5:9.0,Tom11:8.5,Michael7:9.0,Vivien3:9.3,Jessica10:9.0,John4:8.7
1.56,Max14:9.0,Sherman12:8.6,Chris20:8.9,Danny19:9.4,Jeffrey1:9.7,Marcus17:8.6,Karen13:9.3,Ryan18:9.0,Frank8:9.4,Joeseph9:9.0,Jose15:9.4,Martin16:9.0,Khoman 6:9.0,Alex2:8.3,Jonathan5:9.0,Tom11:8.4,Michael7:9.0,Vivien3:9.4,Jessica10:9.0,John4:8.6
1.4533333333333334,Max14:9.0,Sherman12:8.5,Chris20:8.9,Danny19:9.5,Jeffrey1:9.8,Marcus17:8.5,Karen13:9.3,Ryan18:8.9,Frank8:9.5,Joeseph9:9.0,Jose15:9.5,Martin16:9.0,Khoman 6:9.0,Alex2:8.2,Jonathan5:9.0,Tom11:8.3,Michael7:9.0,Vivien3:9.5,Jessica10:9.0,John4:8.6
1.4133333333333333,Max14:9.0,Sherman12:8.5,Chris20:8.8,Danny19:9.6,Jeffrey1:9.9,Marcus17:8.5,Karen13:9.3,Ryan18:8.8,Frank8:9.6,Joeseph9:9.0,Jose15:9.6,Martin16:9.0,Khoman 6:9.0,Alex2:8.1,Jonathan5:9.0,Tom11:8.2,Michael7:9.0,Vivien3:9.6,Jessica10:9.0,John4:8.6
1.3733333333333333,Max14:9.0,Sherman12:8.5,Chris20:8.7,Danny19:9.7,Jeffrey1:10.0,Marcus17:8.5,Karen13:9.3,Ryan18:8.8,Frank8:9.7,Joeseph9:9.0,Jose15:9.7,Martin16:9.0,Khoman 6:8.9,Alex2:8.0,Jonathan5:9.0,Tom11:8.1,Michael7:9.0,Vivien3:9.7,Jessica10:9.0,John4:8.6
1.3333333333333333,Max14:9.0,Sherman12:8.5,Chris20:8.7,Danny19:9.8,Jeffrey1:10.1,Marcus17:8.4,Karen13:9.3,Ryan18:8.8,Frank8:9.7,Joeseph9:9.0,Jose15:9.8,Martin16:9.0,Khoman 6:8.9,Alex2:7.9,Jonathan5:9.0,Tom11:8.0,Michael7:9.0,Vivien3:9.8,Jessica10:9.0,John4:8.5
1.2533333333333334,Max14:9.0,Sherman12:8.5,Chris20:8.7,Danny19:9.9,Jeffrey1:10.2,Marcus17:8.4,Karen13:9.3,Ryan18:8.8,Frank8:9.8,Joeseph9:9.0,Jose15:9.9,Martin16:9.0,Khoman 6:8.8,Alex2:7.8,Jonathan5:9.0,Tom11:7.9,Michael7:9.0,Vivien3:9.9,Jessica10:9.0,John4:8.4
1.28,Max14:9.0,Sherman12:8.5,Chris20:8.6,Danny19:10.0,Jeffrey1:10.3,Marcus17:8.4,Karen13:9.3,Ryan18:8.8,Frank8:9.8,Joeseph9:9.0,Jose15:10.0,Martin16:9.0,Khoman 6:8.8,Alex2:7.7,Jonathan5:9.0,Tom11:7.8,Michael7:9.0,Vivien3:10.0,Jessica10:9.0,John4:8.3
1.24,Max14:9.0,Sherman12:8.5,Chris20:8.5,Danny19:10.1,Jeffrey1:10.4,Marcus17:8.4,Karen13:9.3,Ryan18:8.8,Frank8:9.8,Joeseph9:9.0,Jose15:10.1,Martin16:9.0,Khoman 6:8.7,Alex2:7.6,Jonathan5:9.0,Tom11:7.7,Michael7:9.0,Vivien3:10.1,Jessica10:9.0,John4:8.2
1.2133333333333334,Max14:9.0,Sherman12:8.5,Chris20:8.4,Danny19:10.2,Jeffrey1:10.5,Marcus17:8.4,Karen13:9.3,Ryan18:8.8,Frank8:9.8,Joeseph9:9.0,Jose15:10.2,Martin16:9.0,Khoman 6:8.7,Alex2:7.5,Jonathan5:9.0,Tom11:7.6,Michael7:9.0,Vivien3:10.1,Jessica10:9.0,John4:8.2
1.1733333333333333,Max14:9.0,Sherman12:8.5,Chris20:8.3,Danny19:10.3,Jeffrey1:10.6,Marcus17:8.4,Karen13:9.3,Ryan18:8.8,Frank8:9.8,Joeseph9:9.0,Jose15:10.3,Martin16:9.0,Khoman 6:8.7,Alex2:7.4,Jonathan5:9.0,Tom11:7.5,Michael7:9.0,Vivien3:10.2,Jessica10:9.0,John4:8.2
1.12,Max14:9.0,Sherman12:8.5,Chris20:8.3,Danny19:10.4,Jeffrey1:10.7,Marcus17:8.4,Karen13:9.3,Ryan18:8.8,Frank8:9.8,Joeseph9:9.0,Jose15:10.4,Martin16:9.0,Khoman 6:8.7,Alex2:7.3,Jonathan5:9.0,Tom11:7.4,Michael7:9.0,Vivien3:10.3,Jessica10:9.0,John4:8.1
1.1066666666666667,Max14:9.0,Sherman12:8.5,Chris20:8.3,Danny19:10.5,Jeffrey1:10.7,Marcus17:8.4,Karen13:9.3,Ryan18:8.8,Frank8:9.8,Joeseph9:9.0,Jose15:10.5,Martin16:9.0,Khoman 6:8.7,Alex2:7.3,Jonathan5:9.0,Tom11:7.4,Michael7:9.0,Vivien3:10.3,Jessica10:9.0,John4:8.1
1.12,Max14:9.0,Sherman12:8.5,Chris20:8.3,Danny19:10.6,Jeffrey1:10.7,Marcus17:8.4,Karen13:9.3,Ryan18:8.8,Frank8:9.8,Joeseph9:9.0,Jose15:10.6,Martin16:9.0,Khoman 6:8.7,Alex2:7.3,Jonathan5:9.0,Tom11:7.3,Michael7:9.0,Vivien3:10.3,Jessica10:9.0,John4:8.1
1.1066666666666667,Max14:9.0,Sherman12:8.5,Chris20:8.2,Danny19:10.7,Jeffrey1:10.7,Marcus17:8.4,Karen13:9.3,Ryan18:8.8,Frank8:9.8,Joeseph9:9.0,Jose15:10.7,Martin16:9.0,Khoman 6:8.7,Alex2:7.3,Jonathan5:9.0,Tom11:7.2,Michael7:9.0,Vivien3:10.4,Jessica10:9.0,John4:8.1
1.0933333333333333,Max14:9.0,Sherman12:8.5,Chris20:8.2,Danny19:10.8,Jeffrey1:10.7,Marcus17:8.4,Karen13:9.3,Ryan18:8.8,Frank8:9.8,Joeseph9:9.0,Jose15:10.7,Martin16:9.0,Khoman 6:8.7,Alex2:7.2,Jonathan5:9.0,Tom11:7.2,Michael7:9.0,Vivien3:10.4,Jessica10:9.0,John4:8.1
1.0666666666666667,Max14:9.0,Sherman12:8.5,Chris20:8.2,Danny19:10.9,Jeffrey1:10.7,Marcus17:8.4,Karen13:9.3,Ryan18:8.8,Frank8:9.8,Joeseph9:9.0,Jose15:10.7,Martin16:9.0,Khoman 6:8.7,Alex2:7.2,Jonathan5:9.0,Tom11:7.2,Michael7:9.0,Vivien3:10.5,Jessica10:9.0,John4:8.1
1.0933333333333333,Max14:9.0,Sherman12:8.4,Chris20:8.2,Danny19:11.0,Jeffrey1:10.7,Marcus17:8.4,Karen13:9.3,Ryan18:8.8,Frank8:9.8,Joeseph9:9.0,Jose15:10.8,Martin16:9.0,Khoman 6:8.7,Alex2:7.2,Jonathan5:9.0,Tom11:7.2,Michael7:9.0,Vivien3:10.5,Jessica10:9.0,John4:8.1
1.0533333333333332,Max14:9.0,Sherman12:8.4,Chris20:8.1,Danny19:11.1,Jeffrey1:10.7,Marcus17:8.4,Karen13:9.3,Ryan18:8.8,Frank8:9.8,Joeseph9:9.0,Jose15:10.8,Martin16:9.0,Khoman 6:8.7,Alex2:7.2,Jonathan5:9.0,Tom11:7.2,Michael7:9.0,Vivien3:10.5,Jessica10:9.0,John4:8.1
1.0666666666666667,Max14:9.0,Sherman12:8.3,Chris20:8.1,Danny19:11.2,Jeffrey1:10.7,Marcus17:8.4,Karen13:9.3,Ryan18:8.8,Frank8:9.8,Joeseph9:9.0,Jose15:10.8,Martin16:9.0,Khoman 6:8.7,Alex2:7.2,Jonathan5:9.0,Tom11:7.2,Michael7:9.0,Vivien3:10.5,Jessica10:9.0,John4:8.1
1.08,Max14:9.0,Sherman12:8.3,Chris20:8.1,Danny19:11.3,Jeffrey1:10.7,Marcus17:8.4,Karen13:9.3,Ryan18:8.8,Frank8:9.8,Joeseph9:9.0,Jose15:10.8,Martin16:9.0,Khoman 6:8.7,Alex2:7.2,Jonathan5:9.0,Tom11:7.2,Michael7:9.0,Vivien3:10.5,Jessica10:9.0,John4:8.1
1.0533333333333332,Max14:9.0,Sherman12:8.3,Chris20:8.1,Danny19:11.3,Jeffrey1:10.7,Marcus17:8.3,Karen13:9.3,Ryan18:8.8,Frank8:9.8,Joeseph9:9.0,Jose15:10.8,Martin16:9.0,Khoman 6:8.7,Alex2:7.2,Jonathan5:9.0,Tom11:7.2,Michael7:9.0,Vivien3:10.5,Jessica10:9.0,John4:8.1
1.0533333333333332,Max14:9.0,Sherman12:8.3,Chris20:8.1,Danny19:11.3,Jeffrey1:10.7,Marcus17:8.3,Karen13:9.3,Ryan18:8.8,Frank8:9.8,Joeseph9:9.0,Jose15:10.8,Martin16:9.0,Khoman 6:8.7,Alex2:7.2,Jonathan5:9.0,Tom11:7.2,Michael7:9.0,Vivien3:10.5,Jessica10:9.0,John4:8.1
1.8,Max14:9.0,Sherman12:8.9,Chris20:9.0,Danny19:9.1,Jeffrey1:9.1,Marcus17:8.9,Karen13:9.1,Ryan18:9.0,Frank8:9.1,Joeseph9:9.0,Jose15:9.1,Martin16:9.0,Khoman 6:9.0,Alex2:8.8,Jonathan5:9.0,Tom11:8.9,Michael7:9.0,Vivien3:9.1,Jessica10:9.0,John4:8.9
1.775,Max14:9.0,Sherman12:8.8,Chris20:9.0,Danny19:9.2,Jeffrey1:9.2,Marcus17:8.8,Karen13:9.2,Ryan18:9.0,Frank8:9.2,Joeseph9:9.0,Jose15:9.2,Martin16:9.0,Khoman 6:9.0,Alex2:8.6,Jonathan5:9.0,Tom11:8.8,Michael7:9.0,Vivien3:9.2,Jessica10:9.0,John4:8.8
1.7125,Max14:9.0,Sherman12:8.7,Chris20:9.0,Danny19:9.3,Jeffrey1:9.3,Marcus17:8.7,Karen13:9.3,Ryan18:9.0,Frank8:9.3,Joeseph9:9.0,Jose15:9.3,Martin16:9.0,Khoman 6:9.0,Alex2:8.4,Jonathan5:9.0,Tom11:8.7,Michael7:9.0,Vivien3:9.3,Jessica10:9.0,John4:8.7
1.5875,Max14:9.0,Sherman12:8.6,Chris20:9.0,Danny19:9.4,Jeffrey1:9.4,Marcus17:8.6,Karen13:9.4,Ryan18:9.0,Frank8:9.4,Joeseph9:9.0,Jose15:9.4,Martin16:9.0,Khoman 6:9.0,Alex2:8.3,Jonathan5:9.0,Tom11:8.6,Michael7:9.0,Vivien3:9.4,Jessica10:9.0,John4:8.6
1.5125,Max14:9.0,Sherman12:8.5,Chris20:8.9,Danny19:9.5,Jeffrey1:9.5,Marcus17:8.5,Karen13:9.4,Ryan18:9.0,Frank8:9.4,Joeseph9:9.0,Jose15:9.5,Martin16:9.0,Khoman 6:9.0,Alex2:8.2,Jonathan5:9.0,Tom11:8.5,Michael7:9.1,Vivien3:9.5,Jessica10:9.0,John4:8.5
1.475,Max14:9.0,Sherman12:8.5,Chris20:8.8,Danny19:9.6,Jeffrey1:9.6,Marcus17:8.4,Karen13:9.4,Ryan18:9.0,Frank8:9.5,Joeseph9:9.0,Jose15:9.6,Martin16:9.0,Khoman 6:9.0,Alex2:8.1,Jonathan5:9.0,Tom11:8.4,Michael7:9.1,Vivien3:9.6,Jessica10:9.0,John4:8.5
1.425,Max14:9.0,Sherman12:8.5,Chris20:8.7,Danny19:9.7,Jeffrey1:9.7,Marcus17:8.4,Karen13:9.4,Ryan18:9.0,Frank8:9.6,Joeseph9:9.0,Jose15:9.7,Martin16:9.0,Khoman 6:9.0,Alex2:8.0,Jonathan5:9.0,Tom11:8.3,Michael7:9.1,Vivien3:9.7,Jessica10:9.0,John4:8.5
1.3625,Max14:9.0,Sherman12:8.5,Chris20:8.7,Danny19:9.8,Jeffrey1:9.8,Marcus17:8.4,Karen13:9.4,Ryan18:8.9,Frank8:9.7,Joeseph9:9.0,Jose15:9.8,Martin16:9.0,Khoman 6:9.0,Alex2:7.9,Jonathan5:9.0,Tom11:8.2,Michael7:9.1,Vivien3:9.8,Jessica10:9.0,John4:8.5
1.35,Max14:9.0,Sherman12:8.5,Chris20:8.7,Danny19:9.9,Jeffrey1:9.9,Marcus17:8.4,Karen13:9.4,Ryan18:8.9,Frank8:9.7,Joeseph9:9.0,Jose15:9.9,Martin16:9.0,Khoman 6:9.0,Alex2:7.8,Jonathan5:9.0,Tom11:8.1,Michael7:9.2,Vivien3:9.9,Jessica10:9.0,John4:8.4
1.2875,Max14:9.0,Sherman12:8.5,Chris20:8.6,Danny19:10.0,Jeffrey1:10.0,Marcus17:8.4,Karen13:9.4,Ryan18:8.9,Frank8:9.7,Joeseph9:9.0,Jose15:10.0,Martin16:9.0,Khoman 6:9.0,Alex2:7.7,Jonathan5:9.0,Tom11:8.0,Michael7:9.2,Vivien3:10.0,Jessica10:9.0,John4:8.3
1.275,Max14:9.0,Sherman12:8.5,Chris20:8.6,Danny19:10.1,Jeffrey1:10.1,Marcus17:8.4,Karen13:9.4,Ryan18:8.9,Frank8:9.8,Joeseph9:9.0,Jose15:10.1,Martin16:9.0,Khoman 6:9.0,Alex2:7.6,Jonathan5:9.0,Tom11:7.9,Michael7:9.2,Vivien3:10.1,Jessica10:9.0,John4:8.2
